# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      3762   -1.9941650286e+01    3.4831048296e-01    8.2360992942e+03    8.2360000000e+03    1.0000000000e+00   -1.9934021552e+01    9.9608333391e-01    9.9927149102e-01
      3763   -1.9940624656e+01    3.7575880142e-01    8.2341197588e+03    8.2340000000e+03    1.0000000000e+00   -1.9933781269e+01    9.9599892862e-01    1.0000000000e+00
      3764   -1.9942378813e+01    3.2642574678e-01    8.2391129897e+03    8.2390000000e+03    2.5000000000e-01   -1.9934391965e+01    9.9648970912e-01    9.9939313023e-01
      3765   -1.9940292163e+01    3.4596260951e-01    8.2361190988e+03    8.2360000000e+03    5.0000000000e-01   -1.9934031130e+01    9.9506551115e-01    9.9963574551e-01
      3766   -1.9937006711e+01    3.5564105577e-01    8.2370737594e+03    8.2370000000e+03    7.5000000000e-01   -1.9934156384e+01    9.9214528981e-01    9.9927157946e-01
      3767   -1.9941039141e+01    3.6027934331e-01    8.2360743056e+03    8.2360000000e+03    2.5000000000e-01   -1.9934038229e+01    9.9483680304e-01    9.9939290918e-01
      3768   -1.9939760680e+01    3.2241599925e-01    8.2330894854e+03    8.2330000000e+03    1.0000000000e+00   -1.9933676242e+01    9.9494820339e-01    9.9939268796e-01
      3769   -1.9938238636e+01    3.2408525197e-01    8.2350882708e+03    8.2350000000e+03    0.0000000000e+00   -1.9933922599e+01    9.9497272836e-01    9.9951426837e-01
      3770   -1.9935034960e+01    3.3387217157e-01    8.2370398909e+03    8.2370000000e+03    2.5000000000e-01   -1.9934168537e+01    9.9491329201e-01    9.9963578973e-01
      3771   -1.9931575869e+01    3.7384034638e-01    8.2349758414e+03    8.2350000000e+03    5.0000000000e-01   -1.9933928374e+01    9.9354302542e-01    9.9975713418e-01
      3772   -1.9933528356e+01    3.7138244073e-01    8.2409338632e+03    8.2410000000e+03    2.5000000000e-01   -1.9934658482e+01    9.9401220421e-01    9.9975731101e-01
      3773   -1.9937155974e+01    3.4056440072e-01    8.2439698316e+03    8.2440000000e+03    2.5000000000e-01   -1.9935023256e+01    9.9481940818e-01    9.9963609898e-01
      3774   -1.9936992829e+01    3.4167178101e-01    8.2440081571e+03    8.2440000000e+03    5.0000000000e-01   -1.9935024608e+01    9.9539723400e-01    9.9951479864e-01
      3775   -1.9936043945e+01    3.3677491144e-01    8.2449947578e+03    8.2450000000e+03    5.0000000000e-01   -1.9935148267e+01    9.9508101706e-01    9.9975742874e-01
      3776   -1.9935142198e+01    3.5097039207e-01    8.2459877083e+03    8.2460000000e+03    2.5000000000e-01   -1.9935271864e+01    9.9608281728e-01    9.9975745816e-01
      3777   -1.9936217777e+01    5.3479083662e-01    8.2449194502e+03    8.2450000000e+03    2.5000000000e-01   -1.9935152639e+01    9.9481181832e-01    9.9975742874e-01
      3778   -1.9934532404e+01    3.9687396252e-01    8.2468916813e+03    8.2470000000e+03    5.0000000000e-01   -1.9935396980e+01    9.9598954284e-01    9.9963623136e-01
      3779   -1.9934535653e+01    3.8340609376e-01    8.2489144927e+03    8.2490000000e+03    2.5000000000e-01   -1.9935641562e+01    9.9585654062e-01    9.9951509274e-01
      3780   -1.9937689859e+01    3.4195900308e-01    8.2469618317e+03    8.2470000000e+03    5.0000000000e-01   -1.9935400706e+01    9.9517145189e-01    9.9939371893e-01
      3781   -1.9939249947e+01    3.6461464229e-01    8.2430094343e+03    8.2430000000e+03    5.0000000000e-01   -1.9934917191e+01    9.9610707112e-01    9.9939342472e-01
      3782   -1.9937917550e+01    3.2661265840e-01    8.2400238408e+03    8.2400000000e+03    7.5000000000e-01   -1.9934555686e+01    9.9574280298e-01    9.9975728155e-01
      3783   -1.9940333948e+01    3.3378886077e-01    8.2420469455e+03    8.2420000000e+03    5.0000000000e-01   -1.9934801315e+01    9.9519118744e-01    9.9963601068e-01
      3784   -1.9938362811e+01    3.3389108966e-01    8.2400629411e+03    8.2400000000e+03    2.5000000000e-01   -1.9934561194e+01    9.9441029404e-01    9.9963592233e-01
      3785   -1.9938164942e+01    3.3041742348e-01    8.2380555532e+03    8.2380000000e+03    5.0000000000e-01   -1.9934321686e+01    9.9604320012e-01    1.0000000000e+00
      3786   -1.9934167142e+01    3.3797302968e-01    8.2390236331e+03    8.2390000000e+03    2.5000000000e-01   -1.9934445756e+01    9.9659505373e-01    9.9927175628e-01
      3787   -1.9934281840e+01    3.7081690931e-01    8.2359745110e+03    8.2360000000e+03    5.0000000000e-01   -1.9934084199e+01    9.9634831563e-01    9.9951432734e-01
      3788   -1.9932105896e+01    3.7392345080e-01    8.2349477945e+03    8.2350000000e+03    1.0000000000e+00   -1.9933964290e+01    9.9632166739e-01    9.9939283546e-01
      3789   -1.9929491450e+01    3.4924341707e-01    8.2339207557e+03    8.2340000000e+03    0.0000000000e+00   -1.9933844397e+01    9.9451055118e-01    9.9939276172e-01
      3790   -1.9933033604e+01    3.4385368922e-01    8.2299517833e+03    8.2300000000e+03    5.0000000000e-01   -1.9933359428e+01    9.9507974582e-01    9.9963547995e-01
      3791   -1.9933627005e+01    3.4398378981e-01    8.2339806444e+03    8.2340000000e+03    5.0000000000e-01   -1.9933845548e+01    9.9522735477e-01    9.9914986641e-01
      3792   -1.9937757130e+01    3.2968477052e-01    8.2320439750e+03    8.2320000000e+03    5.0000000000e-01   -1.9933603821e+01    9.9510789565e-01    9.9963556851e-01
      3793   -1.9940421984e+01    3.3421813445e-01    8.2310905775e+03    8.2310000000e+03    0.0000000000e+00   -1.9933483699e+01    9.9541875397e-01    9.9963552424e-01
      3794   -1.9939592619e+01    3.8146883557e-01    8.2331033926e+03    8.2330000000e+03    5.0000000000e-01   -1.9933729164e+01    9.9538453589e-01    9.9987853759e-01
      3795   -1.9938002032e+01    3.5526070708e-01    8.2360763859e+03    8.2360000000e+03    2.5000000000e-01   -1.9934096735e+01    9.9428194357e-01    9.9927149102e-01
      3796   -1.9938627787e+01    3.3804423694e-01    8.2340730420e+03    8.2340000000e+03    2.5000000000e-01   -1.9933856887e+01    9.9404124771e-01    9.9951420938e-01
      3797   -1.9939263195e+01    3.4948610865e-01    8.2340885790e+03    8.2340000000e+03    5.0000000000e-01   -1.9933859461e+01    9.9559680845e-01    9.9939276172e-01
      3798   -1.9938107415e+01    3.3313681423e-01    8.2300879091e+03    8.2300000000e+03    5.0000000000e-01   -1.9933376299e+01    9.9417915899e-01    9.9987849332e-01
      3799   -1.9938986981e+01    3.9302908656e-01    8.2330557568e+03    8.2330000000e+03    5.0000000000e-01   -1.9933743674e+01    9.9485951993e-01    9.9951415037e-01
      3800   -1.9936386458e+01    3.4988210690e-01    8.2310351300e+03    8.2310000000e+03    2.5000000000e-01   -1.9933503319e+01    9.9432315000e-01    9.9927104848e-01
      3801   -1.9933522386e+01    3.3953831351e-01    8.2260226970e+03    8.2260000000e+03    5.0000000000e-01   -1.9932898516e+01    9.9572688936e-01    9.9939217116e-01
      3802   -1.9929986472e+01    3.3686047052e-01    8.2259834087e+03    8.2260000000e+03    5.0000000000e-01   -1.9932900635e+01    9.9691666103e-01    9.9951373693e-01
      3803   -1.9929607308e+01    3.3246186417e-01    8.2259468817e+03    8.2260000000e+03    5.0000000000e-01   -1.9932901957e+01    9.9602053106e-01    9.9975686847e-01
      3804   -1.9933952042e+01    3.2930339557e-01    8.2269792694e+03    8.2270000000e+03    5.0000000000e-01   -1.9933023855e+01    9.9592084634e-01    9.9975689802e-01
      3805   -1.9941950345e+01    3.4141207587e-01    8.2280811215e+03    8.2280000000e+03    2.5000000000e-01   -1.9933145634e+01    9.9458971282e-01    9.9963539135e-01
      3806   -1.9939649895e+01    3.3549455713e-01    8.2291208175e+03    8.2290000000e+03    5.0000000000e-01   -1.9933268602e+01    9.9366631667e-01    9.9975695710e-01
      3807   -1.9941059441e+01    3.2775840295e-01    8.2301223863e+03    8.2300000000e+03    2.5000000000e-01   -1.9933393773e+01    9.9672214454e-01    9.9975698663e-01
      3808   -1.9939424017e+01    3.5682004047e-01    8.2291099720e+03    8.2290000000e+03    5.0000000000e-01   -1.9933275275e+01    9.9520145927e-01    9.9927087131e-01
      3809   -1.9941083889e+01    3.1818433637e-01    8.2271238516e+03    8.2270000000e+03    7.5000000000e-01   -1.9933035608e+01    9.9593878691e-01    9.9951379604e-01
      3810   -1.9941125428e+01    3.3472114795e-01    8.2251342395e+03    8.2250000000e+03    2.5000000000e-01   -1.9932795427e+01    9.9491428314e-01    9.9939209726e-01
      3811   -1.9942087213e+01    3.1963756098e-01    8.2261459943e+03    8.2260000000e+03    5.0000000000e-01   -1.9932920409e+01    9.9489109933e-01    9.9963530270e-01
      3812   -1.9940504711e+01    3.4455469010e-01    8.2281335275e+03    8.2280000000e+03    2.5000000000e-01   -1.9933166930e+01    9.9439676163e-01    9.9975692756e-01
      3813   -1.9940316286e+01    3.2795496817e-01    8.2311113523e+03    8.2310000000e+03    5.0000000000e-01   -1.9933535154e+01    9.9468694191e-01    9.9963552424e-01
      3814   -1.9938865725e+01    3.8523546757e-01    8.2330490849e+03    8.2330000000e+03    2.5000000000e-01   -1.9933781351e+01    9.9586592119e-01    9.9975707519e-01
      3815   -1.9936458210e+01    3.4388685742e-01    8.2410053062e+03    8.2410000000e+03    2.5000000000e-01   -1.9934755768e+01    9.9594797811e-01    9.9963596651e-01
      3816   -1.9942311086e+01    3.4171384380e-01    8.2410694621e+03    8.2410000000e+03    2.5000000000e-01   -1.9934758553e+01    9.9395640882e-01    9.9987865550e-01
      3817   -1.9942135089e+01    3.5851941020e-01    8.2421101615e+03    8.2420000000e+03    2.5000000000e-01   -1.9934882009e+01    9.9418106024e-01    9.9963601068e-01
      3818   -1.9937567290e+01    3.5927779644e-01    8.2430785312e+03    8.2430000000e+03    2.5000000000e-01   -1.9935007067e+01    9.9565356103e-01    9.9963605483e-01
      3819   -1.9943251951e+01    3.5792897320e-01    8.2430624352e+03    8.2430000000e+03    2.5000000000e-01   -1.9935010751e+01    9.9455511568e-01    9.9987868494e-01
      3820   -1.9945948322e+01    5.1980928791e-01    8.2421020279e+03    8.2420000000e+03    2.5000000000e-01   -1.9934891850e+01    9.9465611371e-01    9.9939335113e-01
      3821   -1.9945007789e+01    4.3138594933e-01    8.2411123151e+03    8.2410000000e+03    2.5000000000e-01   -1.9934774502e+01    9.9567542782e-01    9.9987865550e-01
      3822   -1.9947925470e+01    4.6793759594e-01    8.2431263178e+03    8.2430000000e+03    2.5000000000e-01   -1.9935021893e+01    9.9509282519e-01    9.9987868494e-01
      3823   -1.9945311604e+01    3.5128951135e-01    8.2461410185e+03    8.2460000000e+03    5.0000000000e-01   -1.9935390241e+01    9.9452727106e-01    9.9963618724e-01
      3824   -1.9942326175e+01    3.5641092038e-01    8.2461250572e+03    8.2460000000e+03    2.5000000000e-01   -1.9935395513e+01    9.9487794325e-01    9.9975745816e-01
      3825   -1.9943329118e+01    3.8658257829e-01    8.2470954016e+03    8.2470000000e+03    5.0000000000e-01   -1.9935521324e+01    9.9692973014e-01    9.9963623136e-01
      3826   -1.9944295836e+01    3.5805782964e-01    8.2501037450e+03    8.2500000000e+03    7.5000000000e-01   -1.9935888749e+01    9.9337965346e-01    9.9927272727e-01
      3827   -1.9943111530e+01    3.9946064460e-01    8.2490942540e+03    8.2490000000e+03    2.5000000000e-01   -1.9935771526e+01    9.9456826202e-01    9.9963631955e-01
      3828   -1.9941814421e+01    3.2862668225e-01    8.2460820835e+03    8.2460000000e+03    5.0000000000e-01   -1.9935412040e+01    9.9557670277e-01    9.9975745816e-01
      3829   -1.9942297890e+01    3.3462484270e-01    8.2461072030e+03    8.2460000000e+03    0.0000000000e+00   -1.9935415972e+01    9.9485309185e-01    9.9939364540e-01
      3830   -1.9940836738e+01    3.5561441082e-01    8.2451012489e+03    8.2450000000e+03    7.5000000000e-01   -1.9935298267e+01    9.9541902865e-01    9.9951485749e-01
      3831   -1.9939842901e+01    3.7672065853e-01    8.2440783835e+03    8.2440000000e+03    5.0000000000e-01   -1.9935180678e+01    9.9437725039e-01    9.9951479864e-01
      3832   -1.9943612447e+01    3.3575809740e-01    8.2441023113e+03    8.2440000000e+03    5.0000000000e-01   -1.9935183977e+01    9.9401757695e-01    9.9939349830e-01
      3833   -1.9942649723e+01    3.5611203724e-01    8.2461267498e+03    8.2460000000e+03    5.0000000000e-01   -1.9935429572e+01    9.9410556918e-01    9.9987872908e-01
      3834   -1.9942130639e+01    3.5124188750e-01    8.2490938699e+03    8.2490000000e+03    5.0000000000e-01   -1.9935797379e+01    9.9552400210e-01    9.9951509274e-01
      3835   -1.9941703513e+01    3.9198985493e-01    8.2480623129e+03    8.2480000000e+03    7.5000000000e-01   -1.9935679937e+01    9.9439070274e-01    9.9987875849e-01
      3836   -1.9940567142e+01    4.7624630786e-01    8.2520188088e+03    8.2520000000e+03    2.5000000000e-01   -1.9936168434e+01    9.9511529364e-01    9.9987881726e-01
      3837   -1.9943051661e+01    5.8027839412e-01    8.2549949826e+03    8.2550000000e+03    5.0000000000e-01   -1.9936535444e+01    9.9514130145e-01    9.9915202907e-01
      3838   -1.9940961237e+01    3.5577268948e-01    8.2520311107e+03    8.2520000000e+03    5.0000000000e-01   -1.9936175176e+01    9.9465718418e-01    9.9939408628e-01
      3839   -1.9942583345e+01    3.3537486255e-01    8.2480678359e+03    8.2480000000e+03    5.0000000000e-01   -1.9935694222e+01    9.9469549527e-01    9.9963627546e-01
      3840   -1.9943859837e+01    3.5383198921e-01    8.2490874457e+03    8.2490000000e+03    5.0000000000e-01   -1.9935818775e+01    9.9488829246e-01    9.9987877318e-01
      3841   -1.9943122919e+01    3.9399543422e-01    8.2500629729e+03    8.2500000000e+03    5.0000000000e-01   -1.9935943757e+01    9.9508743722e-01    9.9951515152e-01
      3842   -1.9937183269e+01    3.8500439057e-01    8.2490343366e+03    8.2490000000e+03    5.0000000000e-01   -1.9935826648e+01    9.9424164321e-01    9.9951509274e-01
      3843   -1.9942494011e+01    3.4461632282e-01    8.2540709254e+03    8.2540000000e+03    2.5000000000e-01   -1.9936436505e+01    9.9435711803e-01    9.9987884662e-01
      3844   -1.9940096319e+01    3.4625988538e-01    8.2540765643e+03    8.2540000000e+03    2.5000000000e-01   -1.9936438779e+01    9.9372128795e-01    9.9963653986e-01
      3845   -1.9942281333e+01    3.6249237650e-01    8.2530682504e+03    8.2530000000e+03    5.0000000000e-01   -1.9936321348e+01    9.9442402965e-01    9.9975766388e-01
      3846   -1.9939772988e+01    3.5247922373e-01    8.2530620934e+03    8.2530000000e+03    2.5000000000e-01   -1.9936324418e+01    9.9369779167e-01    9.9951532776e-01
      3847   -1.9947195355e+01    4.9524879003e-01    8.2520631296e+03    8.2520000000e+03    2.5000000000e-01   -1.9936206910e+01    9.9487108651e-01    9.9975763451e-01
      3848   -1.9940776311e+01    4.0369239218e-01    8.2530450440e+03    8.2530000000e+03    5.0000000000e-01   -1.9936331064e+01    9.9453222541e-01    9.9939415970e-01
      3849   -1.9938237115e+01    4.0513617769e-01    8.2540105599e+03    8.2540000000e+03    5.0000000000e-01   -1.9936457235e+01    9.9273753477e-01    9.9987884662e-01
      3850   -1.9934303598e+01    3.9197708475e-01    8.2579578310e+03    8.2580000000e+03    5.0000000000e-01   -1.9936944980e+01    9.9535621099e-01    9.9951562122e-01
      3851   -1.9937562424e+01    4.1696636375e-01    8.2589489287e+03    8.2590000000e+03    7.5000000000e-01   -1.9937068619e+01    9.9576192267e-01    9.9927351980e-01
      3852   -1.9935436565e+01    3.5722989547e-01    8.2579639191e+03    8.2580000000e+03    5.0000000000e-01   -1.9936949005e+01    9.9520628301e-01    9.9963671591e-01
      3853   -1.9936253617e+01    3.4031909345e-01    8.2559795521e+03    8.2560000000e+03    5.0000000000e-01   -1.9936709151e+01    9.9497366825e-01    9.9963662791e-01
      3854   -1.9934390251e+01    3.3855797445e-01    8.2619643049e+03    8.2620000000e+03    7.5000000000e-01   -1.9937437412e+01    9.9457639608e-01    9.9927378359e-01
      3855   -1.9935606969e+01    3.7137325189e-01    8.2569434045e+03    8.2570000000e+03    5.0000000000e-01   -1.9936834053e+01    9.9511364790e-01    9.9951556255e-01
      3856   -1.9932942587e+01    3.5135551683e-01    8.2569272646e+03    8.2570000000e+03    5.0000000000e-01   -1.9936835546e+01    9.9657853074e-01    9.9927334383e-01
      3857   -1.9933063854e+01    3.2864915675e-01    8.2549220704e+03    8.2550000000e+03    5.0000000000e-01   -1.9936595123e+01    9.9672859835e-01    9.9963658389e-01
      3858   -1.9934425077e+01    3.3001030960e-01    8.2539540352e+03    8.2540000000e+03    2.5000000000e-01   -1.9936475073e+01    9.9692431203e-01    9.9927307972e-01
      3859   -1.9930480238e+01    3.4939234061e-01    8.2519413723e+03    8.2520000000e+03    5.0000000000e-01   -1.9936233865e+01    9.9620350921e-01    9.9975763451e-01
      3860   -1.9936352211e+01    3.5404498308e-01    8.2509453558e+03    8.2510000000e+03    2.5000000000e-01   -1.9936114175e+01    9.9424916221e-01    9.9951521028e-01
      3861   -1.9935677917e+01    3.4482651964e-01    8.2519897936e+03    8.2520000000e+03    7.5000000000e-01   -1.9936235786e+01    9.9400271098e-01    9.9939408628e-01
      3862   -1.9935017724e+01    3.3291812225e-01    8.2469962260e+03    8.2470000000e+03    5.0000000000e-01   -1.9935631714e+01    9.9502482094e-01    9.9963623136e-01
      3863   -1.9930759639e+01    3.2669785962e-01    8.2509502186e+03    8.2510000000e+03    5.0000000000e-01   -1.9936118460e+01    9.9616836239e-01    9.9987880257e-01
